year,text,fallacy,speaker,complete_date,component_id,component_span,component_text,source_filename,component_type,speech_turn
2000,Government ought to stand on the side of parents.,Appeal to Emotion,BUSH,17 10 2000,T64,55008 55056,Government ought to stand on the side of parents,28_2000,Claim,"Appreciate that question. Laura and I are proud parents of teenage girls, twin daughters, and I know what you're saying. Government ought to stand on the side of parents. Parents are teaching their children right from wrong, and the message oftentimes gets undermined by the popular culture. You bet there's things that government can do. We can work with the entertainment industry to provide family hour. We can have filters on Internets where public money is spent. There ought to be filters in public libraries and filters in public schools so if kids get on the Internet, there is not going to be pornography or violence coming in. I think we ought to have character education in our schools. I know that doesn't directly talk about Hollywood, but it does reinforce the values you're teaching. Greatly expand character education funding so that public schools will teach children values, values which have stood the test of time. There's afterschool money available. I think that afterschool money ought to be available for faith-based programs and charitable programs that exist because somebody has heard the call to love a neighbor like you would like to be loved yourself. That will help reinforce the values that parents teach at home as well. Ours is a great land, and one of the reasons why is because we're free. And so I don't support censorship. But I do believe that we ought to talk plainly to the Hollywood moguls and people who produce this stuff and explain the consequences. I think we need to have rating systems that are clear. I happen to like the idea of having technology for the TV, easy for parents to use so you can tune out these programs you don't want in your house. I'll remind mothers and dads the best weapon is the off/on button, and paying attention to your children, and eating dinner with them and being -- I'm sorry. I was on my peroration."
2000,"Ours is a great land, and one of the reasons why is because we're free.",Appeal to Emotion,BUSH,17 10 2000,T73,56141 56161,Ours is a great land,28_2000,Claim,"Appreciate that question. Laura and I are proud parents of teenage girls, twin daughters, and I know what you're saying. Government ought to stand on the side of parents. Parents are teaching their children right from wrong, and the message oftentimes gets undermined by the popular culture. You bet there's things that government can do. We can work with the entertainment industry to provide family hour. We can have filters on Internets where public money is spent. There ought to be filters in public libraries and filters in public schools so if kids get on the Internet, there is not going to be pornography or violence coming in. I think we ought to have character education in our schools. I know that doesn't directly talk about Hollywood, but it does reinforce the values you're teaching. Greatly expand character education funding so that public schools will teach children values, values which have stood the test of time. There's afterschool money available. I think that afterschool money ought to be available for faith-based programs and charitable programs that exist because somebody has heard the call to love a neighbor like you would like to be loved yourself. That will help reinforce the values that parents teach at home as well. Ours is a great land, and one of the reasons why is because we're free. And so I don't support censorship. But I do believe that we ought to talk plainly to the Hollywood moguls and people who produce this stuff and explain the consequences. I think we need to have rating systems that are clear. I happen to like the idea of having technology for the TV, easy for parents to use so you can tune out these programs you don't want in your house. I'll remind mothers and dads the best weapon is the off/on button, and paying attention to your children, and eating dinner with them and being -- I'm sorry. I was on my peroration."
2000,"And you guys have been having a hard time, and I want to fight for you.",Appeal to Emotion,GORE,17 10 2000,T437,11833 11856,I want to fight for you,28_2000,Claim,"All right, here we go again. Now look, if you want someone who will spend a lot of words describing a whole convoluted process and then end up supporting legislation that is supported by the big drug companies, this is your man. If you want someone who will fight for you and who will fight for the middle-class families and working men and women, who are sick and tired of having their parents and grandparents pay higher prices for prescription drugs than anybody else, then I want to fight for you. And you asked a great question because it's not only seniors. Listen, for 24 years I have never been afraid to take on the big drug companies. They do some great things. They discover great new cures and that's great. We want them to continue that. But they are now spending more money on advertising and promotion. You see all these ads? Than they are on research and development. And they are trying artificially extend the monopoly patent protection so they can keep charging these very high prices. I want to streamline the approval of the competing generic drugs and the new kinds of treatments that can compete with them so we bring the price down for everybody. Now, briefly, let me tell you how my prescription drug plan works. The governor talked about Medicare. I propose a real prescription drug benefit under Medicare for all seniors, all seniors, and here's how it works. You pick your own doctor, and nobody can take that away from you. The doctor chooses the prescription that you need and nobody can overrule your doctor. You go to your own pharmacy and then Medicare pays half the price. If you're poor, they pay all of it. If you have extraordinarily high cost, then they pay all over $4,000 out-of-pocket. And I'll bring new competition to bring the price down. And if you pass the big drug companies' bill, nothing will happen."
2000,"I've worked hard in the State of Texas to make sure our institutions reflect the state with good, smart policy.",Appeal to Emotion,BUSH,17 10 2000,T173,63885 63995,"I've worked hard in the State of Texas to make sure our institutions reflect the state with good, smart policy",28_2000,Claim,"I've had a record of bringing people from all walks of life into my administration, and my administration is better off for it in Texas. I'm going to find people that want to serve their country. But I want a diverse administration, I think it's important. I've worked hard in the State of Texas to make sure our institutions reflect the state with good, smart policy. Policy that rejects quotas. I don't like quotas. Quotas tend to pit one group of people against another. Quotas are bad for America. It's not the way America is all about. But policies that give people a helping hand so they can help themselves. For example, in our State of Texas I worked with the legislature, both Republicans and Democrats, to pass a law that said if you come in the top 10% of your high school class, you're automatically admitted to one of our higher institutions of learning, college. And as a result, our universities are now more diverse. It was a smart thing to do. What I called it, I labeled it affirmative access. I think the contracting business in government can help. Not with quotas, but help meet a goal of ownership of small businesses, for example. The contracts need to be smaller, the agencies need to be -- need to recruit and to work hard to find people to bid on the state contracts. I think we can do that in a way that represents what America is all about, which is equal opportunity and an opportunity for people to realize their potential. So to answer your question, I support, I guess the way to put it, is affirmative access. I'll have an administration that will make you proud. Thank you."
2000,Right now our military is the strongest in the entire history of the world.,Appeal to Emotion,GORE,17 10 2000,T731,38023 38097,Right now our military is the strongest in the entire history of the world,28_2000,Claim,"I see a future when the world is at peace, with the United States of America promoting the values of democracy and human rights and freedom all around the world. Even in Iran they have had an election that began to bring about some change. We stand for those values and we have to be willing to assert them. Right now our military is the strongest in the entire history of the world. I will -- I pledge to you I will do whatever is necessary to make sure that it stays that way. Now, what can I bring to that challenge? When I was a young man, my father was a senator opposed to the Vietnam War. When I graduated from college, there were plenty of fancy ways to get out of going and being a part of that. I went and I volunteered, and I went to Vietnam. I didn't do the most or run the greatest risk by a long shot, but I learned what it was like to be an enlisted man in the United States Army. In the Congress, in the House of Representatives, I served on the House Intelligence Committee and I worked hard to learn the subject of nuclear arms control and how we can diffuse these tensions and deal with non-proliferation and deal with the problems of terrorism and these new weapons of mass destruction. Look, we're gonna face some serious new challenges in the next four years. I've worked on that long and hard. When I went to the United States Senate, I asked for an assignment to the Armed Services Committee. And while I was there I worked on a bipartisan basis, as I did in the House, I worked with former President Reagan on the modernization of our strategic weaponry. In the Senate I was one of only ten Democrats, along with Senator Joe Lieberman, to support Governor Bush's dad in the Persian Gulf War Resolution. And for the last eight years I've served on the National Security Council. Can I say just one other thing here?"
2000,"One of the things the next president must do is to remind people that if we are going to have a responsible period in America, that each of us must love our children with all our heart and all our soul.",Appeal to Emotion,BUSH,17 10 2000,T512,18616 18817,"One of the things the next president must do is to remind people that if we are going to have a responsible period in America, that each of us must love our children with all our heart and all our soul",28_2000,Claim,"Well, you know, it's hard to make people love one another. I wish I knew the law because I would darn sure sign it. I wish I knew the law that said all of us would be good parents. One of the things the next president must do is to remind people that if we are going to have a responsible period in America, that each of us must love our children with all our heart and all our soul. I happened to believe strong accountability encourages parental involvement, though. I think when you measure and post results on the Internet or in the town newspapers, most parents say wait a minute, my child's school isn't doing what I want it to do and, therefore, become involved in education. I recognize there are some who just don't seem to care. But there are a lot of parents who feel like everything is going well in their child's school, and all of a sudden they wake up and realize that wait a minute, standards aren't being met. That's why I'm so strong for accountability. I believe we ought to measure a lot, three, four, five, six, seven, eighth grade. We do so in my state of Texas. One of the good things we've gone in Texas is we have strong accountability because you can't cure unless you know. You can't solve a problem unless you diagnose it. I strongly believe that one of the best things to encourage parental involvement also is to know that the classrooms will be safe and secure. That's why I support a teacher liability act at the federal level, that says if a teacher or principal upholds reasonable standards of classroom discipline they can't be sued. They can't be sued. I think parents will be more involved with education when they know their children's classrooms are safe and secure as well. I also believe that we need to say to people that if you cannot meet standards, there has to be a consequence. Instead of just comes the soft bigotry of low expectations, that there has to be a consequence. We can't continue to shuffle children through school. And one of the consequences to allow parents to have different choices."
2000,"See, I think the mission has somewhat become fuzzy.",Appeal to Emotion,BUSH,17 10 2000,T773,42741 42786,I think the mission has somewhat become fuzzy,28_2000,Claim,"If this were a spending contest, I would come in second. I readily admit I'm not going to grow the size of the federal government like he is. Your question was deployment. It must be in the national interests, must be in our vital interests whether we ever send troops. The mission must be clear. Soldiers must understand why we're going. The force must be strong enough so that the mission can be accomplished. And the exit strategy needs to be well-defined. I'm concerned that we're overdeployed around the world. See, I think the mission has somewhat become fuzzy. Should I be fortunate enough to earn your confidence, the mission of the United States military will be to be prepared and ready to fight and win war. And therefore prevent war from happening in the first place. There may be some moments when we use our troops as peacekeepers, but not often. The Vice President mentioned my view of long-term for the military. I want to make sure the equipment for our military is the best it can possibly be, of course. But we have an opportunity -- we have an opportunity to use our research and development capacities, the great technology of the United States, to make our military lighter, harder to find, more lethal. We have an opportunity, really, if you think about it, if we're smart and have got a strategic vision and a leader who understands strategic planning, to make sure that we change the terms of the battlefield of the future so we can keep the peace. This is a peaceful nation, and I intend to keep the peace. Spending money is one thing. But spending money without a strategic plan can oftentimes be wasted. First thing I'm going to do is ask the Secretary of Defense to develop a plan so we are making sure we're not spending our money on political projects, but on projects to make sure our soldiers are well-paid, well-housed, and have the best equipment in the world."
2000,We have gone from the biggest deficits eight years ago to the biggest surpluses in history today.,Appeal to Emotion,GORE,17 10 2000,T309,75227 75323,We have gone from the biggest deficits eight years ago to the biggest surpluses in history today,28_2000,Claim,"Yes. (LAUGHTER) I am a person who keeps promises. And, you know, we've heard a lot about -- from the governor about not much being done in the last eight years, as if the promises that I made eight years ago have not been kept. I think the record shows otherwise. We have gone from the biggest deficits eight years ago to the biggest surpluses in history today. Instead of high unemployment, we now have the lowest African-American unemployment, the lowest Latino unemployment ever measured. 22 million new jobs, very low unemployment nationally. Instead of ballooning the debt and multiplying it four times over, we have seen the debt actually begun to be paid down. Here are some promises that I'll make to you now. I will balance the budget every year. I will pay down the debt every year. I will give middle-class Americans tax cuts, meaningful ones. And I will invest in education, health care, protecting the environment and retirement security. We both made promises in this campaign. I promise you I will keep mine. Let me tell you about one of the governor's. He has promised a trillion dollars out of the Social Security Trust Fund for young working adults to invest and save on their own. But he's promised seniors that their Social Security benefits will not be cut, and he's promised the same trillion dollars to them. So this is a show me state. Reminds me of the line from the movie, ""Show me the money."" Which one of those promises will you keep and which will you break, Governor?"
2000,There's too much bitterness in Washington. There's too much wrangling.,Appeal to Emotion,BUSH,17 10 2000,T321,76841 76882,There's too much bitterness in Washington,28_2000,Premise,"Thank you for your question. (LAUGHTER) I -- there's an old high school debating trick, which is to answer something and then attack your opponent at the end. You asked about promises. You were promised that Medicare would be reformed, and that Social Security would be reformed. You were promised a middle-class tax cut in 1992. It didn't happen. There's too much bitterness in Washington. There's too much wrangling. It's time to have a fresh start. One of the reasons I was successful as the governor of Texas is because I didn't try to be all things to all people. When I campaigned in a race, a lot of folks didn't think I could win including, by the way, my mother. (LAUGHTER) I said I'd do four things; tort reform, education reform, welfare reform and juvenile justice reform. And I won. And I had the will of the people in my state behind me. And then I brought folks together to get it done. And that's what we need, I think, in this election. To me that's what it's all about. I'm sure your 6th grade kids are listening and saying, these guys will say anything to get elected. But there's a record, and that's what I hope people look at. One of my promises is going to be Social Security reform, and you bet, we need to take a trillion dollars out of that $2.4 trillion surplus. Now remember, Social Security revenue exceeds expenses up until 2015. People are going to get paid. But if you're a younger worker, if you're younger, you better hope this country thinks differently, otherwise you're gonna be faced with huge payroll taxes or reduced benefits. And you bet we're gonna take a trillion dollars of your own money and let you invest it under safe guidelines so you get a better rate of return on the money than the paltry 2% that the federal government gets for you today. That's one of my promises. But it's gonna require people to bring both Republicans and Democrats together to get it done. That's what it requires. There was a chance to get this done. It was a bipartisan approach, but it's been rejected. I'm going to bring them together."
2000,And I would just like to say that this debate in a way is a living tribute to Mel Carnahan because he loved the vigorous discussion of ideas in our democracy. He was a fantastic governor of Missouri.,Appeal to Emotion,GORE,17 10 2000,T5,3305 3391,I would just like to say that this debate in a way is a living tribute to Mel Carnahan,28_2000,Claim,"Mr. Hankins, I don't feel good about it, and I think we ought to have a patient's bill of rights to take the medical decisions away from the HMOs and give them back to the doctors and nurses. I want to come back and tell you why, but if you will forgive me, I would like to say something right now at the beginning of this debate following on the moment of silence for Mel Carnahan and Randy Carnahan and Chris Sifford. Tipper and I were good friends with Mel and Randy, and I know that all of us here want to extend our sympathy and condolences to Jean and the family and to the Sifford family. And I would just like to say that this debate in a way is a living tribute to Mel Carnahan because he loved the vigorous discussion of ideas in our democracy. He was a fantastic governor of Missouri. This state became one of the top five in the nation for health care coverage for children under his leadership. One of the best in advancing all kinds of benefits for children to grow up healthy and strong. And of course, this debate also takes place at a time when the tragedy of the USS Cole is on our minds and hearts and insofar as the memorial service is tomorrow, I would like to also extend sympathy to the families of those who have died and those who are still missing, and the injured. Now, Mr. Hankins, I think that the situation that you describe has gotten completely out of hand. Doctors are giving prescriptions, they're recommending treatments, and then their recommendations are being overruled by HMOs and insurance companies. That is unacceptable. I support a strong national patient's bill of rights. It is actually a disagreement between us, a national law that is pending on this, the Dingle-Norwood bill, a bipartisan bill, is one that I support and that the governor does not."
2000,But I support the death penalty in the most heinous cases.,Appeal to Emotion,GORE,17 10 2000,T285,73549 73576,I support the death penalty,28_2000,Claim,"I support the death penalty. I think that it has to be administered not only fairly with attention to things like DNA evidence, which I think should be used in all capital cases, but also with very careful attention. If, for example, somebody confesses to the crime and somebody is waiting on death row, there has to be alertness to say wait a minute, have we got the wrong guy? If the wrong guy is put to death, then that's a double tragedy. Not only has an innocent person been executed, but the real perpetrator of the crime has not been held accountable for it. And in some cases may be still at large. But I support the death penalty in the most heinous cases."
2000,But thank goodness we've always had enough people who have been willing in every generation to push past the fear of a broken heart and become deeply involved in forming a more perfect union.,Appeal to Emotion,GORE,17 10 2000,T129,59907 60093,thank goodness we've always had enough people who have been willing in every generation to push past the fear of a broken heart and become deeply involved in forming a more perfect union,28_2000,Claim,"We've got to change it. I spend a good deal of time talking to young people, and in my standard speech out there on the stump I usually end my speech by saying, I want to ask you for something and I want to direct it especially to the young people in the audience. And I want to tell you what I tell them. Sometimes people who are very idealistic and have great dreams, as young people do, are apt to stay at arm's length from the political process because they think their good hearts might be brittle, and if they invest their hopes and allow themselves to believe, then they're gonna be let down and disappointed. But thank goodness we've always had enough people who have been willing in every generation to push past the fear of a broken heart and become deeply involved in forming a more perfect union. We're America, and we believe in our future and we know we have the ability to shape our future. Now, we've got to address one of the biggest threats to our democracy. And that is the current campaign financing system. And I know they say it doesn't rank anywhere on the polls. I don't believe that's a fair measure. I'm telling you, I will make it the -- I will make the McCain-Feingold Campaign Finance Reform bill the very first measure that I send to the Congress as president. Governor Bush opposes it. I wish that he would consider changing his mind on that. Because I think that the special interests have too much power, and we need to give our democracy back to the American people. Let me tell you why. Those issues you mentioned, Social Security, prescription drugs, the big drug companies are against the prescription drug proposal that I've made. The HMOs are against the patient's rights bill, the Dingle-Norwood bill that I support, and that Gov. Bush does not support. The big oil companies are against the measures to get more energy independence and renewable fuel. They ought to have their voices heard, but they shouldn't have a big megaphone that drowns out the American people. We need campaign finance reform and we need to shoot straight with young and old alike and tell them what the real choices are. And we can renew and rekindle the American spirit and make our future what our founders dreamed it could be. We can."
