subj,subj_type,subj_span,obj,obj_type,obj_span,relation
Elections having just been held,Premise,"(36693, 36724)","President Bill Clinton showed tremendous courage, vision, wisdom, and leadership in having our country take the lead in rallying our allies, bringing the warring factions together in Dayton, Ohio, and hammering out a peace agreement that has ended the war in Bosnia",Claim,"(36389, 36654)",Support
That's dangerous and it's provocative,Claim,"(45132, 45169)","I don't think, Jim, that Bob Dole was suggesting that the defense of our country is a jobs or a socioeconomic program",Claim,"(44844, 44961)",Support
President Clinton stopped them dead in their tracks,Premise,"(48262, 48313)",We have a positive agenda on the environment,Claim,"(48315, 48359)",Support
"As long as a woman or man wants to go to work it ought to be their choice, but in America today that woman or man must work in a family to, one to pay the tax and the other to help the family",Premise,"(57370, 57561)",That's not America,Claim,"(25528, 25546)",Support
How can we tell South Africa and the new Mandela government that democracy and private property and limited government and the rule of law and civility will work there if it's not working in our own backyard here at home or the South Bronx?,Premise,"(64320, 64560)","Civility, responsibility, racial reconciliation, healing the wounds of our country has to be one of the greatest, most singularly important goals for this country here on the edge of the 21st Century",Claim,"(63925, 64124)",Support
This is a democracy in which we have the freest press and the greatest First Amendment rights in the history of mankind,Premise,"(2214, 2333)",This is the greatest democracy in the world,Claim,"(1405, 1448)",Support
"Weakness, I said earlier, is provocative and clearly, this economy is not performing up to the standards that we would expect from this great nation going into the most exciting global economy the world has ever known",Premise,"(74289, 74506)",They have a lack of credibility around the world,Premise,"(74239, 74287)",Support
"it is with some sadness that I refer to the fact that the day after he joined Senator Dole's ticket, he announced that he was changing his position and was hereto, thereafter going to adopt Senator Dole's position to end all affirmative action",Premise,"(11755, 11998)",That's not good for our country,Claim,"(12000, 12031)",Support
We really have two economies,Claim,"(14949, 14977)","I think it's being split, Jim, not so much between white and black, although that's still a very serious problem",Claim,"(14835, 14947)",Support
we recognize there's no consensus in America,Premise,"(33451, 33495)","This country is split between those who call themselves pro-choice, and I'm sure, very sincerely, and those of us who call ourselves pro-life",Premise,"(33497, 33638)",Support
There is great progress towards peace and reconciliation in Bosnia,Premise,"(36726, 36792)",Elections having just been held,Premise,"(36693, 36724)",Support
the type of changes that were made overnight in California caused very severe dislocations,Premise,"(45381, 45471)","the mixed message, the ambiguities of U.S. foreign policy, uh are -- I believe, and Bob Dole believes, is causing not only problems for this country throughout the world, but particularly here at home",Claim,"(45175, 45375)",Support
we believe very deeply that it's about our children and our future,Premise,"(48368, 48434)",We have a positive agenda on the environment,Claim,"(48315, 48359)",Support
That's just unacceptable,Claim,"(58009, 58033)",That's not America,Claim,"(25528, 25546)",Equivalent
How can America go into the next century and leave so many people behind?,Premise,"(64561, 64634)","Civility, responsibility, racial reconciliation, healing the wounds of our country has to be one of the greatest, most singularly important goals for this country here on the edge of the 21st Century",Claim,"(63925, 64124)",Support
"Bob Dole, um, is one of those men who served in the United States Senate, his public life is a public record",Premise,"(1619, 1727)",I can't think of a better way of serving this nation in 1996 than by electing Bob Dole as the President of the United States of America,Claim,"(1983, 2118)",Support
They have a lack of credibility around the world,Premise,"(74239, 74287)","With all due respect to this administration, they've got a foreign policy in disarray",Claim,"(74152, 74237)",Support
That's not good for our country,Claim,"(12000, 12031)","Bill Clinton and I believe that the United States of America has its brightest days ahead, and we will see them even brighter if we promote diversity and harmony among all our people",Claim,"(12033, 12215)",Support
"Our general economy, our national economy, our mainstream economy is democratic, is based on incentives, a small ""d"" Al, it's capitalism and incentives for working and saving and investing and producing, and families and the things that really lead to progress up that ladder that we call ""The American Dream,"" but is what is really universal",Premise,"(14979, 15321)",We really have two economies,Claim,"(14949, 14977)",Support
there should be all of the protection that we can give for an unborn human being,Premise,"(34117, 34197)",we should recognize that every human life is precious,Claim,"(34059, 34112)",Support
"We have restored democracy to Haiti, with scarcely a shot being fired",Premise,"(36985, 37054)",It's not the only case where Bill Clinton has provided such leadership,Claim,"(36913, 36983)",Support
"then, of course, the President ran out to California and announced, well, maybe we'll have another B-1or B-2 Bomber",Premise,"(45477, 45592)","the mixed message, the ambiguities of U.S. foreign policy, uh are -- I believe, and Bob Dole believes, is causing not only problems for this country throughout the world, but particularly here at home",Claim,"(45175, 45375)",Support
"Clean air and clean water, cleaning up toxic waste sites, when millions of children live within one mile of them",Premise,"(48436, 48548)",We have a positive agenda on the environment,Claim,"(48315, 48359)",Support
It doesn't leave enough time for the children,Premise,"(57583, 57628)",That's not America,Claim,"(25528, 25546)",Support
We need to create more wealth,Claim,"(65116, 65145)","We need to create more jobs and more access to credit and capital and educational choice and opportunity for any man or woman and child to be what God meant them to be, not what Washington, D.C. wants them to be",Claim,"(65147, 65358)",Support
He fought on the battlefield,Premise,"(1729, 1757)",I can't think of a better way of serving this nation in 1996 than by electing Bob Dole as the President of the United States of America,Claim,"(1983, 2118)",Support
They are overworked and my daughter will tell you,Premise,"(74797, 74846)",It's not the problem of the teachers,Claim,"(74759, 74795)",Support
my position on Affirmative Action has been clear ever since I left the professional football career for Congress in 1970,Claim,"(12246, 12366)","it is with some sadness that I refer to the fact that the day after he joined Senator Dole's ticket, he announced that he was changing his position and was hereto, thereafter going to adopt Senator Dole's position to end all affirmative action",Premise,"(11755, 11998)",Attack
"unfortunately, in urban America, and I was glad to hear the Vice President talk a little bit about it, uh there -- they have abandoned the inner cities. There's a socialist economy",Premise,"(15327, 15507)",We really have two economies,Claim,"(14949, 14977)",Support
we should recognize that every human life is precious,Claim,"(34059, 34112)","This country should not be torn asunder over this debate, it has to be carried out with civility and respect, and Bob and I believe it can be",Claim,"(33912, 34053)",Attack
We have seen movement towards reconciliation in Northern Ireland and in the Middle East,Premise,"(37056, 37143)",It's not the only case where Bill Clinton has provided such leadership,Claim,"(36913, 36983)",Support
that is not the way policy should be made,Claim,"(45598, 45639)","the mixed message, the ambiguities of U.S. foreign policy, uh are -- I believe, and Bob Dole believes, is causing not only problems for this country throughout the world, but particularly here at home",Claim,"(45175, 45375)",Support
We have a plan to clean up two-thirds of the toxic waste sites in America over the next four years,Premise,"(48568, 48666)",We have a positive agenda on the environment,Claim,"(48315, 48359)",Support
It doesn't leave enough time for people to enjoy their families,Premise,"(57630, 57693)",That's not America,Claim,"(25528, 25546)",Support
"We need more chairs, we need a bigger table, we need a greater banquet",Claim,"(65044, 65114)",We need to create more wealth,Claim,"(65116, 65145)",Support
He has worked with Democrats and Republicans,Premise,"(1759, 1803)",I can't think of a better way of serving this nation in 1996 than by electing Bob Dole as the President of the United States of America,Claim,"(1983, 2118)",Support
they are underpaid and we know that,Premise,"(74848, 74883)",It's not the problem of the teachers,Claim,"(74759, 74795)",Support
"My life has been dedicated to equality of opportunity and our democracy should provide that, not equality of reward",Claim,"(12445, 12560)",my position on Affirmative Action has been clear ever since I left the professional football career for Congress in 1970,Claim,"(12246, 12366)",Support
There's no private housing,Premise,"(15509, 15535)","unfortunately, in urban America, and I was glad to hear the Vice President talk a little bit about it, uh there -- they have abandoned the inner cities. There's a socialist economy",Premise,"(15327, 15507)",Support
"in this country, for every three births, there is one abortion",Premise,"(34217, 34279)",we should recognize that every human life is precious,Claim,"(34059, 34112)",Support
We are more secure and stronger today because of Bill Clinton's handling of foreign policy,Claim,"(37493, 37583)","Bill Clinton, as President, has provided that kind of leadership",Claim,"(37427, 37491)",Support
"It should be predicated upon the defense needs, the security needs, the strategic needs of the United States of America",Premise,"(45641, 45760)",that's how they'll be made under Bob Dole as president,Claim,"(45766, 45820)",Support
We've already cleaned up more in the last three years than the previous two administrations did in 12,Premise,"(48668, 48769)",We have a positive agenda on the environment,Claim,"(48315, 48359)",Support
The family is the most overtaxed institution in the United States of America,Premise,"(57728, 57804)",That's not America,Claim,"(25528, 25546)",Support
That's not America folks,Claim,"(65018, 65042)","We need more chairs, we need a bigger table, we need a greater banquet",Claim,"(65044, 65114)",Support
Bob Dole and I believe we can do a lot better,Claim,"(4063, 4108)",This President believes we are at our capacity,Premise,"(4015, 4061)",Attack
they need to be empowered,Claim,"(74885, 74910)",We need to reform education,Claim,"(74912, 74939)",Support
Quotas have always been against the American ideal,Claim,"(12666, 12716)",We should promote diversity and we should do it the way Bob Dole has been talking about,Claim,"(12718, 12805)",Support
There's mostly public housing,Premise,"(15537, 15566)","unfortunately, in urban America, and I was glad to hear the Vice President talk a little bit about it, uh there -- they have abandoned the inner cities. There's a socialist economy",Premise,"(15327, 15507)",Support
It certainly is for those of us like my wife and myself who have three adopted grandchildren,Premise,"(33700, 33792)",this is a very emotional issue,Premise,"(33640, 33670)",Support
"As the President said the other night, there will always be troubles in this ol' world, but the United States of America can be counted on to provide the vision that the world looks for from the United States of America",Premise,"(37206, 37425)","Bill Clinton, as President, has provided that kind of leadership",Claim,"(37427, 37491)",Support
"first of all, there are virtually no large differences in the defense budgets put forward by President Clinton and put forward by the majority in the Congress in the last two years",Premise,"(45834, 46014)",it's clear that the defense budget of this administration has taken defense as a percent of our national economy to a lower level than it was prior to Pearl Harbor,Premise,"(44967, 45130)",Attack
The President just set aside the Utah National Monument,Premise,"(48771, 48826)",We have a positive agenda on the environment,Claim,"(48315, 48359)",Support
"When I was growing up in Los Angeles, a family that median level of income might have sent four or five percent of their income to the federal government",Premise,"(57806, 57959)",That's not America,Claim,"(25528, 25546)",Support
Kind of like musical chairs when we were young boys and girls growing up. And it seemed like when the music stopped the big guy elbowed out the little guy from that last chair,Premise,"(64841, 65016)","We need more chairs, we need a bigger table, we need a greater banquet",Claim,"(65044, 65114)",Support
It is about the potential of the American people to lift themselves up and not have their lives controlled by the United States Government and Washington,Premise,"(4110, 4263)",Bob Dole and I believe we can do a lot better,Claim,"(4063, 4108)",Support
They are overworked and my daughter will tell you,Premise,"(74797, 74846)",We need to reform education,Claim,"(74912, 74939)",Support
"Affirmative Action should be predicated upon need, not equality of reward, not equality of outcome",Claim,"(12566, 12664)",We should promote diversity and we should do it the way Bob Dole has been talking about,Claim,"(12718, 12805)",Support
You're told where to go to school,Premise,"(15568, 15601)","unfortunately, in urban America, and I was glad to hear the Vice President talk a little bit about it, uh there -- they have abandoned the inner cities. There's a socialist economy",Premise,"(15327, 15507)",Support
"We thank God every night of our life that a young woman was given a choice, was given the opportunity to choose life",Premise,"(33794, 33910)",this is a very emotional issue,Premise,"(33640, 33670)",Support
It's not the only case where Bill Clinton has provided such leadership,Claim,"(36913, 36983)","Bill Clinton, as President, has provided that kind of leadership",Claim,"(37427, 37491)",Support
"They're very, very similar",Premise,"(46016, 46042)","first of all, there are virtually no large differences in the defense budgets put forward by President Clinton and put forward by the majority in the Congress in the last two years",Premise,"(45834, 46014)",Support
He is protecting the Everglades here in Florida,Premise,"(48828, 48875)",We have a positive agenda on the environment,Claim,"(48315, 48359)",Support
"Today, it's close to 30, or at least 27 or 28%.",Premise,"(57961, 58008)",That's not America,Claim,"(25528, 25546)",Support
"It is a giant, in my opinion, zero sum game",Claim,"(64796, 64839)","We need more chairs, we need a bigger table, we need a greater banquet",Claim,"(65044, 65114)",Support
"Our foreign policy is ambivalent, confusing, it is sending strong signals to the wrong people",Claim,"(3805, 3898)","I really got only two differences with Bill Clinton -- President Clinton and Mr. Gore, foreign policy and domestic policy",Claim,"(3682, 3803)",Support
they are underpaid and we know that,Premise,"(74848, 74883)",We need to reform education,Claim,"(74912, 74939)",Support
"with a new civil rights agenda, based upon expanding access to credit and capital, job opportunities, educational choice in our inner cities for a young urban mother who can't get the type of an education she wants for her child, and, ultimately, the type of ownership and entrepreneurship from public housing in, D.C. to Nickerson Gardens in Watts, Los Angeles",Premise,"(12807, 13168)",We should promote diversity and we should do it the way Bob Dole has been talking about,Claim,"(12718, 12805)",Support
you're told what to buy with food stamps,Premise,"(15603, 15643)","unfortunately, in urban America, and I was glad to hear the Vice President talk a little bit about it, uh there -- they have abandoned the inner cities. There's a socialist economy",Premise,"(15327, 15507)",Support
this is a very emotional issue,Premise,"(33640, 33670)",we should recognize that every human life is precious,Claim,"(34059, 34112)",Support
"President Bill Clinton showed tremendous courage, vision, wisdom, and leadership in having our country take the lead in rallying our allies, bringing the warring factions together in Dayton, Ohio, and hammering out a peace agreement that has ended the war in Bosnia",Claim,"(36389, 36654)","Bill Clinton, as President, has provided that kind of leadership",Claim,"(37427, 37491)",Support
"This risky $550-billion tax scheme that I talked about earlier is said by the Concord Coalition, including Republicans like Pete Peterson and Warren Rudman, to pose a threat to our nation's ability to have a sensible defense budget in the future",Premise,"(46093, 46338)",There is a huge difference in our economic plan,Claim,"(46044, 46091)",Support
Bob Dole is opposed to that plan,Claim,"(48877, 48909)",The environment faces dire threats from the kind of legislation that Senator Dole and Speaker Newt Gingrich tried to pass by shutting down the government and attempting to force President Clinton to accept it,Claim,"(47897, 48105)",Support
That's just unacceptable,Claim,"(58009, 58033)","for Al Gore to keep suggesting that we can't afford to reduce the tax rates across-the-board on the American people and on the formation of the capital necessary to create the new jobs for America is just totally at odds with the experience of both Ronald Reagan, John F. Kennedy and other times in this century",Claim,"(58039, 58350)",Support
"""USA Today,"" just few weeks ago did a study. They said the affluent are doing very well in America, the haves, the have-nots and the poor are being left behind",Premise,"(64635, 64794)","It is a giant, in my opinion, zero sum game",Claim,"(64796, 64839)",Support
we have learned over the years that weakness is provocative,Premise,"(3904, 3963)","Our foreign policy is ambivalent, confusing, it is sending strong signals to the wrong people",Claim,"(3805, 3898)",Support
Our schools are not educating,Premise,"(74728, 74757)",We need to reform education,Claim,"(74912, 74939)",Support
People need to own,Premise,"(13170, 13188)",We should promote diversity and we should do it the way Bob Dole has been talking about,Claim,"(12718, 12805)",Support
you're told what to buy with food stamps,Premise,"(15603, 15643)",It is a welfare system that is more like a third-world socialist country than what we would expect from the world's greatest democratic free-enterprise system,Claim,"(15645, 15803)",Support
we should recognize that every human life is precious,Claim,"(34059, 34112)",That is unacceptable,Claim,"(34593, 34613)",Support
"the problem with the foreign policy of this administration, there is none",Claim,"(37650, 37723)","Bill Clinton, as President, has provided that kind of leadership",Claim,"(37427, 37491)",Attack
"They've gone on record as saying that this tax scheme would not only raise taxes on 9 million hard-working American families, but would also lead, almost inevitably, to deep cuts in Medicare and in defense",Premise,"(46340, 46545)",There is a huge difference in our economic plan,Claim,"(46044, 46091)",Support
We have a positive agenda on the environment,Claim,"(48315, 48359)",President Bill Clinton will protect our environment and prevent the kind of attacks on it that we saw in the last Congress and are included in the Republican platform,Claim,"(48911, 49077)",Support
How about the small businessmen and women of America that create 91% of all the new jobs,Premise,"(58630, 58718)","They want to cut the Capital Gain Tax, but only for home owners",Claim,"(58565, 58628)",Attack
"I think Mr. Lehrer, that throughout much of his career, Jack Kemp has been a powerful and needed voice against the kind of coarseness and incivility that you refer to in the question",Claim,"(65366, 65548)","Civility, responsibility, racial reconciliation, healing the wounds of our country has to be one of the greatest, most singularly important goals for this country here on the edge of the 21st Century",Claim,"(63925, 64124)",Support
domestic economy is not doing what it can do,Claim,"(3969, 4013)",Bob Dole and I believe we can do a lot better,Claim,"(4063, 4108)",Support
A mother doesn't feel safe sending her child to school,Premise,"(74672, 74726)",We need to reform education,Claim,"(74912, 74939)",Support
that's what Abraham Lincoln believed,Premise,"(13194, 13230)",We should promote diversity and we should do it the way Bob Dole has been talking about,Claim,"(12718, 12805)",Support
You're told where to go to school,Premise,"(15568, 15601)",It is a welfare system that is more like a third-world socialist country than what we would expect from the world's greatest democratic free-enterprise system,Claim,"(15645, 15803)",Support
"President Clinton has made it clear that he will sign legislation outlawing procedures such as this if there is a -- an exception to protect the health of the mother where serious health consequences, such as the inability to have any further children, are involved and her doctor advises her so",Premise,"(34649, 34944)",we have a President who vetoed a congressional ban on the ugly and gruesome practice of snatching life away from a child just moments before he or she enters the world,Premise,"(34424, 34591)",Attack
It is ambiguous,Claim,"(37725, 37740)","the problem with the foreign policy of this administration, there is none",Claim,"(37650, 37723)",Support
"We have a balanced budget plan that protects the defense budget, also Medicare, Medicaid, education, the environment, and give tax -- gives tax cuts to middle-income families",Premise,"(46547, 46721)",There is a huge difference in our economic plan,Claim,"(46044, 46091)",Support
so will Bob Dole,Claim,"(49089, 49105)",Bob Dole is opposed to that plan,Claim,"(48877, 48909)",Attack
My Daddy was a truck driver who bought the truck and started a company. We need more truck drivers becoming truck owners and they can't do it if they don't have access to the capital and the seed corn for the next generation of truck and jobs for America,Premise,"(58720, 58974)","They want to cut the Capital Gain Tax, but only for home owners",Claim,"(58565, 58628)",Attack
I think it's an extremely valuable service to have a voice within the Republican party who says we ought to be one nation,Claim,"(65550, 65671)","I think Mr. Lehrer, that throughout much of his career, Jack Kemp has been a powerful and needed voice against the kind of coarseness and incivility that you refer to in the question",Claim,"(65366, 65548)",Support
"A $10,000 tax deduction for college tuition for those who go further",Premise,"(5167, 5235)",no American family will ever be taxed on the money they spend for college tuition,Claim,"(5258, 5339)",Support
We need somebody who understands the potential of the American people,Premise,"(75155, 75224)","Bob Dole, as I said earlier, is a man of courage, a man of principles, a man who crawled out of a fox hole on Riva Ridge in 1945 to save a wounded brethren",Claim,"(75526, 75681)",Support
That is Affirmative Action in America,Claim,"(13305, 13342)",We should promote diversity and we should do it the way Bob Dole has been talking about,Claim,"(12718, 12805)",Support
There's mostly public housing,Premise,"(15537, 15566)",It is a welfare system that is more like a third-world socialist country than what we would expect from the world's greatest democratic free-enterprise system,Claim,"(15645, 15803)",Support
"President Clinton has made it clear that he will sign legislation outlawing procedures such as this if there is a -- an exception to protect the health of the mother where serious health consequences, such as the inability to have any further children, are involved and her doctor advises her so",Premise,"(34649, 34944)",What is really at stake here is whether or not women will have the right to choose,Claim,"(34946, 35028)",Support
it is contradictory,Claim,"(37742, 37761)","the problem with the foreign policy of this administration, there is none",Claim,"(37650, 37723)",Support
There is a huge difference in our economic plan,Claim,"(46044, 46091)",that's how they'll be made under Bob Dole as president,Claim,"(45766, 45820)",Attack
Franklin Roosevelt said in 1932 that the only thing we have to fear is fear itself,Premise,"(49129, 49211)","The only thing, Jim, they have to offer is fear. Fear of the environment, fear of the climate, fear of Medicare, fear of Newt, fear of Republicans, fear of Bob, and probably fear of cutting tax rates",Premise,"(49213, 49412)",Support
We've had the creation of more new small businesses in the last four years in each of the last three years than in any other year in all of American history,Claim,"(58982, 59138)",How about the small businessmen and women of America that create 91% of all the new jobs,Premise,"(58630, 58718)",Attack
I think that is a very important message to deliver,Claim,"(65743, 65794)",We ought to cross all of the racial and ethnic and cultural barriers,Claim,"(65673, 65741)",Support
"Our plan for the next four years features a $1,500 tax credit, called a Hope Scholarship, for tuition at community college, junior college or college",Premise,"(5016, 5165)",no American family will ever be taxed on the money they spend for college tuition,Claim,"(5258, 5339)",Support
who are not just doing well for ourselves,Premise,"(75226, 75267)","Bob Dole, as I said earlier, is a man of courage, a man of principles, a man who crawled out of a fox hole on Riva Ridge in 1945 to save a wounded brethren",Claim,"(75526, 75681)",Support
I do not believe that Abraham Lincoln would have adopted Bob Dole's position to end all affirmative action,Claim,"(13400, 13506)",that's what Abraham Lincoln believed,Premise,"(13194, 13230)",Attack
There's no private housing,Premise,"(15509, 15535)",It is a welfare system that is more like a third-world socialist country than what we would expect from the world's greatest democratic free-enterprise system,Claim,"(15645, 15803)",Support
"The platform on which Mr. Kemp and Senator Dole are running pledges a constitutional amendment to take away a woman's right to choose and to have the government come in and order that woman to do what the government says, no matter what the circumstances",Premise,"(35030, 35284)",What is really at stake here is whether or not women will have the right to choose,Claim,"(34946, 35028)",Support
It is precipitous to go into Iraq with bombing before we had even consulted with our allies,Premise,"(37763, 37854)","the problem with the foreign policy of this administration, there is none",Claim,"(37650, 37723)",Support
"Every time in this century we've lowered the tax rates across-the-board on employment, on saving, investment, and risk-taking in this economy, revenues went up, not down",Premise,"(46764, 46933)","We have a balanced budget plan that protects the defense budget, also Medicare, Medicaid, education, the environment, and give tax -- gives tax cuts to middle-income families",Premise,"(46547, 46721)",Attack
"The only thing, Jim, they have to offer is fear. Fear of the environment, fear of the climate, fear of Medicare, fear of Newt, fear of Republicans, fear of Bob, and probably fear of cutting tax rates",Premise,"(49213, 49412)",The environment faces dire threats from the kind of legislation that Senator Dole and Speaker Newt Gingrich tried to pass by shutting down the government and attempting to force President Clinton to accept it,Claim,"(47897, 48105)",Attack
We've seen the creation of 10.5 million new jobs,Premise,"(59140, 59188)",We've had the creation of more new small businesses in the last four years in each of the last three years than in any other year in all of American history,Claim,"(58982, 59138)",Support
we ought to speak out against these violations of civility when they do occur,Claim,"(65800, 65877)",I think that is a very important message to deliver,Claim,"(65743, 65794)",Support
"We insist on responsibility being accepted in turn by everyone, and we want to strengthen our communities and their ability to support families and individuals in our common effort to create a bright future",Premise,"(4596, 4802)",We want to provide opportunity for all Americans,Claim,"(4546, 4594)",Support
they're looking at us,Premise,"(75323, 75344)",we need to do well for the rest of the world,Claim,"(75269, 75313)",Support
"There is a specific measure on the ballot in California. It was embodied in legislation, introduced by Senator Dole, to apply to the whole nation. Mr. Kemp campaigned against it, spoke against it, wrote letters against it, went to California to fight against it, and now has endorsed it",Premise,"(13508, 13794)",I do not believe that Abraham Lincoln would have adopted Bob Dole's position to end all affirmative action,Claim,"(13400, 13506)",Support
It is a welfare system that is more like a third-world socialist country than what we would expect from the world's greatest democratic free-enterprise system,Claim,"(15645, 15803)","That must change, and it will under Bob Dole and Jack Kemp",Claim,"(15805, 15863)",Support
"Mr. Kemp has voted 47 out of 47 times to have such an amendment and to restrict this completely, no matter what the circumstances, even where rape and incest is involved",Premise,"(35286, 35455)",What is really at stake here is whether or not women will have the right to choose,Claim,"(34946, 35028)",Support
To think that Sam Nunn of Georgia or Colin Powell helped put together the coalition in the Persian Gulf were not even consulted,Premise,"(37856, 37983)","the problem with the foreign policy of this administration, there is none",Claim,"(37650, 37723)",Support
"if the purpose of the tax code is to raise revenue. We ought to think, as John F. Kennedy did, about lowering the rates",Premise,"(46940, 47059)",They can't go too low,Claim,"(47082, 47103)",Support
They ain't seen nothing yet,Premise,"(49414, 49441)","The only thing, Jim, they have to offer is fear. Fear of the environment, fear of the climate, fear of Medicare, fear of Newt, fear of Republicans, fear of Bob, and probably fear of cutting tax rates",Premise,"(49213, 49412)",Support
We have the lowest combined rate of inflation and unemployment in 30 years,Premise,"(59190, 59264)",We've had the creation of more new small businesses in the last four years in each of the last three years than in any other year in all of American history,Claim,"(58982, 59138)",Support
"I don't understand why that action was not taken, but the same could be said of so many incidents in all kinds of institutions in our society",Premise,"(66059, 66200)","I think he should have been severely disciplined, suspended perhaps, immediately",Claim,"(65977, 66057)",Support
We have a balanced budget plan that has targeted tax cuts for middle-income families,Premise,"(4835, 4919)",We want to provide opportunity for all Americans,Claim,"(4546, 4594)",Support
we need to do well for the rest of the world,Claim,"(75269, 75313)","Bob Dole, as I said earlier, is a man of courage, a man of principles, a man who crawled out of a fox hole on Riva Ridge in 1945 to save a wounded brethren",Claim,"(75526, 75681)",Support
I don't think it's a minor matter,Claim,"(13796, 13829)",I think this is one of the most important challenges that our country has to face in the future,Claim,"(13831, 13926)",Support
We've seen 10.5 million new jobs created in the last four years,Premise,"(16051, 16114)",The good news is we're making progress,Claim,"(16011, 16049)",Support
We will never allow a woman's right to choose to be taken away,Claim,"(35457, 35519)",What is really at stake here is whether or not women will have the right to choose,Claim,"(34946, 35028)",Support
"It was not only precipitous, it was a sign, not of strength, but of weakness",Premise,"(37985, 38061)","the problem with the foreign policy of this administration, there is none",Claim,"(37650, 37723)",Support
there's not enough revenue,Premise,"(47113, 47139)",They can't go too low,Claim,"(47082, 47103)",Support
Every one of us who have children and grandchildren recognize how we have to reach a balance,Claim,"(49525, 49617)",we recognize that this country has to live in balance with our environment,Claim,"(49449, 49523)",Support
"""Business Week"" magazine said these are the kind of results that you want",Premise,"(59266, 59339)",We've had the creation of more new small businesses in the last four years in each of the last three years than in any other year in all of American history,Claim,"(58982, 59138)",Support
I compliment Mr. Kemp for the leadership he has shown in moving us away from that kind of attitude,Claim,"(66206, 66304)","I think Mr. Lehrer, that throughout much of his career, Jack Kemp has been a powerful and needed voice against the kind of coarseness and incivility that you refer to in the question",Claim,"(65366, 65548)",Support
no American family will ever be taxed on the money they spend for college tuition,Claim,"(5258, 5339)",We want to provide opportunity for all Americans,Claim,"(4546, 4594)",Support
The bible says no greater love hath a man than he gave his life,Premise,"(75683, 75746)","Bob Dole did, just about, he'd been through the valley of the shadow and he as Commander-in-Chief can take this country with the courage of Churchill",Premise,"(75754, 75903)",Support
The good news is we're making progress,Claim,"(16011, 16049)",The problems between races in America must be addressed,Claim,"(15954, 16009)",Support
There is no consensus,Claim,"(35527, 35548)",A constitutional amendment would not pass,Claim,"(35550, 35591)",Support
