source_unique_id,target_unique_id,source_id,target_id,source_text,target_text,relation_class,year
1988_5a1562545a05eb0f06101632cad3bae9,1988_ffc9dac5060d4926b14779c444580aee,T44,T46,We're going to go forward with the Stealth and the D-5 and the advance cruise missile and good conventional forces,I'm prepared to make them,Support,1988
1988_3ac1d6e783383652d9de3cafe1c8c8f8,1988_ffc9dac5060d4926b14779c444580aee,T43,T46,"Yes, we're going to have a strong and credible and effective nuclear deterrent",I'm prepared to make them,Support,1988
1988_4f4b9085a7f5fc436608274793d853da,1988_ffc9dac5060d4926b14779c444580aee,T42,T46,Those are decisions that the chief executive has to make,I'm prepared to make them,Support,1988
1988_a1ffd90322b23fcbde952846a5db78ea,1988_ffc9dac5060d4926b14779c444580aee,T41,T46,We're not going to spend hundreds of millions on a space plane from Washington to Tokyo,I'm prepared to make them,Support,1988
1988_fe9ecf9506eade82f0aada6556a34ba6,1988_ffc9dac5060d4926b14779c444580aee,T37,T46,We're not going to spend billions on MX's on railroad cars,I'm prepared to make them,Support,1988
1988_114bcbcf9b391a8b7a5cb447f82b327e,1988_55274ec0d50976803e736d1c296e741e,T36,T47,We are not going to spend the billions and trillions that Mr. Bush wants to spend on Star Wars,the Vice President is not,Support,1988
1988_ffc9dac5060d4926b14779c444580aee,1988_55274ec0d50976803e736d1c296e741e,T46,T47,I'm prepared to make them,the Vice President is not,Attack,1988
1988_264606826468ae0cbf3249bd7ac10e51,1988_a3fecca24308b2aec4aa8b24c5496238,T48,T49,"today we have 13,000 strategic nuclear warheads, on land, on air and in the sea",That's an incredibly powerful nuclear deterrent,Support,1988
1988_91551b65b7c8f8d440e2fd0b957f8d65,1988_4e376a53499082d190301b3004d3b398,T51,T50,"there are discussions going on now in the Congress, I know with the Pentagon, about a less expensive modernized land-based leg of the triad",I don't rule out modernization,Support,1988
1988_877f0ce8548c1a9ac342f40d600addfb,1988_4e376a53499082d190301b3004d3b398,T52,T50,there are limits to what we can spend,I don't rule out modernization,Attack,1988
1988_4fa6d03184dd883d5cc30170ed27fe25,1988_877f0ce8548c1a9ac342f40d600addfb,T53,T52,There are limits to this nation's ability to finance these weapons systems,there are limits to what we can spend,Support,1988
1988_6c17afc9470321bb9f2c1cbd9d10c830,1988_4fa6d03184dd883d5cc30170ed27fe25,T54,T53,one of the things that the Vice President either ignores or won't address is the fact that you can't divorce our military security from our economic security,There are limits to this nation's ability to finance these weapons systems,Support,1988
1988_1ce9ddc1339821329921580d6fc52701,1988_6c17afc9470321bb9f2c1cbd9d10c830,T55,T54,How can we build a strong America militarily that's teeter-tottering on a mountain of debt,one of the things that the Vice President either ignores or won't address is the fact that you can't divorce our military security from our economic security,Support,1988
1988_e0cb8657ecb8ded8c05ea3cda21b7e51,1988_96fc5dc141a8703d64e68e64967d0471,T57,T56,if we go forward with the kinds of policies that the Vice President is suggesting tonight and has in the past,that debt is going to grow bigger and bigger and bigger,Support,1988
1988_877f0ce8548c1a9ac342f40d600addfb,1988_96fc5dc141a8703d64e68e64967d0471,T52,T56,there are limits to what we can spend,that debt is going to grow bigger and bigger and bigger,Support,1988
1988_96fc5dc141a8703d64e68e64967d0471,1988_d5e355479a7728b01bd4f20139eb6234,T56,T58,that debt is going to grow bigger and bigger and bigger,military security and economic security go hand in hand,Support,1988
1988_c954347d576e13f6ca296dbdfc037e00,1988_9dec86e73fedb00586b2b45251f35689,T66,T64,we cannot continue to live on a credit card,I want the men and women of our Armed Forces to have the support they need to defend us,Attack,1988
1988_aa014f7e48ba99bab282d919576f6b22,1988_9dec86e73fedb00586b2b45251f35689,T65,T64,the support they need when they risk our lives to keep us free and to keep this country free,I want the men and women of our Armed Forces to have the support they need to defend us,Support,1988
1988_f40c0d464d7ca908b6420f833dab4167,1988_c954347d576e13f6ca296dbdfc037e00,T67,T66,"We cannot continue to tell the American people that we're going to build all of these systems, and at the same time, invest in important things here at home, and be serious about building a strong and good America",we cannot continue to live on a credit card,Support,1988
1988_982c72ccc2dfe1811d58314385c99019,1988_125d48d367940e520609d50b42dcca0c,T61,T62,we have serious problems with our conventional forces at the present time,they'll get worse unless we have a president who is willing to make some of these decisions,Support,1988
1988_d5e355479a7728b01bd4f20139eb6234,1988_125d48d367940e520609d50b42dcca0c,T58,T62,military security and economic security go hand in hand,they'll get worse unless we have a president who is willing to make some of these decisions,Support,1988
1988_04f381d4ea3cc1c852128931492331b2,1988_125d48d367940e520609d50b42dcca0c,T63,T62,"we also have important domestic priorities, in education and housing and health care, in economic development, in job training, in the environment",they'll get worse unless we have a president who is willing to make some of these decisions,Support,1988
1988_16bc87d85c535857b5574b78b42c4f50,1988_125d48d367940e520609d50b42dcca0c,T60,T62,"We're going to have conventional forces that are well maintained, well equipped, well trained, well supported",they'll get worse unless we have a president who is willing to make some of these decisions,Support,1988
1988_a7e5334a084b45db681d3dc68177064c,1988_125d48d367940e520609d50b42dcca0c,T59,T62,we will have a strong and effective and credible nuclear deterrent,they'll get worse unless we have a president who is willing to make some of these decisions,Support,1988
1988_4a4de4bbb742ab4d5d3b2e8729fe240f,1988_139dc02c936e644a68b44fa86c29be11,T70,T69,"It takes eight years, ten years, to do that","The Governor talks about limits, what we can't do, opposes these two modernization systems, talks now about well, we'll develop some new kind of a missile",Attack,1988
1988_934f47da958e519ed2649b51b6d27f92,1988_9e89dff248d09709bfcd24052603486e,T72,T71,They were wrong,He talked about a nuclear freeze back at the time when I was in Europe trying to convince European public opinion that we ought to go forward with the deployment of the INF weapons,Attack,1988
1988_f9db45e48526d143f2b18c0de44fb9f8,1988_934f47da958e519ed2649b51b6d27f92,T73,T72,"the result is, we deployed, and the Soviets kept deploying, and then we negotiated from strength",They were wrong,Support,1988
1988_21e5c65de254297bd9768b61bddfea1d,1988_934f47da958e519ed2649b51b6d27f92,T74,T72,now we have the first arms control agreement in the nuclear age to ban weapons,They were wrong,Support,1988
1988_9d73c0066e3fd83cd88f1dfafb8123d6,1988_0e15229fdca54c711931657776cb0251,T77,T75,Peace through strength works,You just don't make unilateral cuts in the naive hope that the Soviets are going to behave themselves,Support,1988
1988_10443dee18fa7f43b4b338798a1a776a,1988_0e15229fdca54c711931657776cb0251,T76,T75,"World peace is important, and we have enhanced the peace",You just don't make unilateral cuts in the naive hope that the Soviets are going to behave themselves,Support,1988
1988_0e15229fdca54c711931657776cb0251,1988_934f47da958e519ed2649b51b6d27f92,T75,T72,You just don't make unilateral cuts in the naive hope that the Soviets are going to behave themselves,They were wrong,Support,1988
1988_22df30a89477ccc7f681e2445459add5,1988_82cf474ec4e1623f5053efbb140014c9,T16,T15,"George Bush, a few years ago, said that Social Security was basically a welfare system",I don't know which George Bush I'm listening to,Support,1988
1988_22df30a89477ccc7f681e2445459add5,1988_3fded0007d454cb53d9033e0e77ee8ac,T16,T2,"George Bush, a few years ago, said that Social Security was basically a welfare system",It wasn't created as a welfare program,Attack,1988
1988_82cf474ec4e1623f5053efbb140014c9,1988_3fded0007d454cb53d9033e0e77ee8ac,T15,T2,I don't know which George Bush I'm listening to,It wasn't created as a welfare program,Attack,1988
1988_ec5a6fa1c4c819883e5243cb3bfb0d90,1988_3fded0007d454cb53d9033e0e77ee8ac,T1,T2,you got to go back to what social security was when it was created,It wasn't created as a welfare program,Support,1988
1988_7d84f31c9a7512551d48548f218126e8,1988_352ddb81c8f55053d899ffbf697043c5,T5,T7,"We came into office and the Social Security Trust Fund was in great jeopardy and the President took the leadership working with the Democrats and the Republicans in Congress some tough calls were made and the Social Security Trust Fund was put back into sound, solvent condition",it's just about this time of year that the Democrats start saying the Republicans are going to take away your Social Security,Attack,1988
1988_ef144f3e7839a829b44c1e627594e463,1988_5717dce1ad8ffc56c9de328ab2c6f5f3,T8,T9,In precinct politics in Texas and I've seen it at the national leve,We have made the Social Security Trust Fund sound,Support,1988
1988_ba52acac3bcc481b66d9a4c837ef306d,1988_5717dce1ad8ffc56c9de328ab2c6f5f3,T10,T9,it is going to be operating at surpluses,We have made the Social Security Trust Fund sound,Support,1988
1988_649dd4f8e28423fc6341b257fbb4cabd,1988_b6ea41bb5ef50582123cbe313a9a108d,T13,T12,I learned that the hard way and the Governor and I both supported slipping the COLAs for one year,I will not go in there and suggest changes in Social Security,Support,1988
1988_68b3ab9fe1a01b5aa115173988b9c1b4,1988_649dd4f8e28423fc6341b257fbb4cabd,T29,T13,He supported it at the National Governors Conference,I learned that the hard way and the Governor and I both supported slipping the COLAs for one year,Support,1988
1988_d518f8e134d635b895e6ac2f52afa223,1988_649dd4f8e28423fc6341b257fbb4cabd,T30,T13,I supported it in breaking a tie in a major compromise package,I learned that the hard way and the Governor and I both supported slipping the COLAs for one year,Support,1988
1988_ff0541336a5aa1f025bb61576cde5613,1988_33d1ff800306c5fabd0c2e67839c6b6e,T32,T14,Keep the trust with the older men and women of this country,I am going to keep that Social Security Trust Fund sound,Support,1988
1988_d494a6d630b3073774e996259c4076c7,1988_33d1ff800306c5fabd0c2e67839c6b6e,T33,T14,keep our commitment to the elderly and maybe down the line,I am going to keep that Social Security Trust Fund sound,Support,1988
1988_8b9c1eb7b071e69a3913dd7cd58e2208,1988_82cf474ec4e1623f5053efbb140014c9,T17,T15,"And in 1985, he flew back from the West Coast to cut that COLA",I don't know which George Bush I'm listening to,Support,1988
1988_3326b8ca0a415af28840e5b5ff29afd3,1988_68b3ab9fe1a01b5aa115173988b9c1b4,T18,T29,I voted against that at the National Governors Association,He supported it at the National Governors Conference,Attack,1988
1988_9898229e7447f7da8b67164ae93d56f7,1988_3326b8ca0a415af28840e5b5ff29afd3,T19,T18,We won a majority,I voted against that at the National Governors Association,Support,1988
1988_21650b4b21911f2cbe01c11cead9f8c3,1988_3326b8ca0a415af28840e5b5ff29afd3,T20,T18,we didn't win the two-thirds that was necessary nor to pass that resolution,I voted against that at the National Governors Association,Support,1988
1988_040ac5a13aba38e200e26e8c6445a984,1988_21650b4b21911f2cbe01c11cead9f8c3,T22,T20,everybody knew what we were doing,we didn't win the two-thirds that was necessary nor to pass that resolution,Support,1988
1988_3326b8ca0a415af28840e5b5ff29afd3,1988_e2c31d93872848911bb0447a2120dbc4,T18,T21,I voted against that at the National Governors Association,I've opposed that,Support,1988
1988_4e83aaa95564e6f825ef17e647852f07,1988_c95b339eb769848d5624f595c571baa7,T23,T26,"The reason that we raise concerns, not just in election years, but every year, because Republicans, once they're elected and start cutting",I'm sure you'll try to do it again,Support,1988
1988_c3091462642eccb006b35d2b8fa86098,1988_c95b339eb769848d5624f595c571baa7,T25,T26,"The Administration tried to do it repeatedly, repeatedly in 81 82",I'm sure you'll try to do it again,Support,1988
1988_fc8ce4c7d9e772b83333d55825b88155,1988_c95b339eb769848d5624f595c571baa7,T24,T26,You did it in 1985,I'm sure you'll try to do it again,Support,1988
1988_396d622a738a4a1120e0034a09a4e63a,1988_c95b339eb769848d5624f595c571baa7,T27,T26,there's no way you can finance what you want to spend,I'm sure you'll try to do it again,Support,1988
1988_3c5084cdd6261b4f6ff6d49fd996eb83,1988_c95b339eb769848d5624f595c571baa7,T28,T26,"There's no way you can pay for that five year, $40 billion tax cut for the rich and still buy all those weapons systems you want to buy unless you raid the Social Security Trust Fund",I'm sure you'll try to do it again,Support,1988
1988_664fca4557ceb8de74c8a8a21cd5bf47,1988_e5b9adbd274795c3193731a676ffa503,T2,T1,I have a record where I voted for the superfund legislation,I have a very strong record on the environment in the United States Senate,Support,1988
1988_f68053d92a8057c50b31b66a5ae5f9e9,1988_e5b9adbd274795c3193731a676ffa503,T3,T1,I have a record where I voted against my president on the override of the Clean Water Act,I have a very strong record on the environment in the United States Senate,Support,1988
1988_7f81ed5e72e024edac8bf0daa9a619fd,1988_e5b9adbd274795c3193731a676ffa503,T4,T1,I have voted for the major pieces of environmental legislation that have come down and been voted on in the United States Senate,I have a very strong record on the environment in the United States Senate,Support,1988
1988_702dd030bf4b1d5ae7eb87ceaafea75b,1988_64118246df0c31c023f4fdf26a56242d,T6,T8,"We now have an international treaty, the treaty that is commonly referred to as the Montreal Treaty",That's progress with the environment,Support,1988
1988_b668987a64dd5ca15ea575cc3089280d,1988_64118246df0c31c023f4fdf26a56242d,T7,T8,For the first time we are talking about the impact of CO2 to the ozone layer,That's progress with the environment,Support,1988
1988_64118246df0c31c023f4fdf26a56242d,1988_0e15948a684a8f4a099a58b1c4489520,T8,T9,That's progress with the environment,We are committed to the environment,Support,1988
1988_63aa9813ba9f9477166ee733979edfed,1988_d2ca43be3f9b31f2308ee4dc732b2a9a,T10,T11,"I take my children hiking and fishing, walking in the woods, in the wilderness","Believe me, we have a commit to preserving the environment",Support,1988
1988_0e15948a684a8f4a099a58b1c4489520,1988_d2ca43be3f9b31f2308ee4dc732b2a9a,T9,T11,We are committed to the environment,"Believe me, we have a commit to preserving the environment",Support,1988
1988_96f8cedbe726891398a6906026a026e7,1988_9a18edf52bd88a366b59e7a3f33b3a46,T12,T15,"You bring up the environment, you can't help but think about the environmental policy of the governor of Massachusetts",What has the governor of Massachusetts done about that? Virtually nothing,Support,1988
1988_1f9c002e4d437a62087469b1c58f7d42,1988_a5ada11c932138abf861126257466dd9,T18,T13,Who has the environmental record? Who has the environmental interest? George Bush and I do,He talks about being an environmentalist,Attack,1988
1988_2bb14af61c8b9dfd50c444401b1863cd,1988_9a18edf52bd88a366b59e7a3f33b3a46,T16,T15,then he has the audacity to go down to New Jersey and tell the people of New Jersey that he's against ocean dumping,What has the governor of Massachusetts done about that? Virtually nothing,Support,1988
1988_4ab24ed2d8740d3127d13780d26a783e,1988_9a18edf52bd88a366b59e7a3f33b3a46,T17,T15,This is the same governor that applied for a license to dump Massachusetts sewage waste off the coast of New Jersey,What has the governor of Massachusetts done about that? Virtually nothing,Support,1988
1988_c5ecff9d628c204c8ec47ecb0e47e924,1988_9a18edf52bd88a366b59e7a3f33b3a46,T19,T15,"I must say, when they talk about Boston Harbor and he says he hasn't done anything, the facts are he has a $6-billion program under way on waste treatment",What has the governor of Massachusetts done about that? Virtually nothing,Attack,1988
1988_74152d32e1f35af0de14b0b043ad8084,1988_e5b0f0068ec2f8f4034e7bddb5dad370,T20,T25,"it was this administration, their administration, that cut out the money early on to be able to clean up water, and made it impossible to move ahead at that time on Boston Harbor",I think we know well who's going to help clean up this environment,Support,1988
1988_05c1d0f6dc0c9821226b2d4c9c5acec6,1988_bdf5f925d430edd217798a217b558deb,T22,T21,I am one who played a very major role in passing the superfund legislation,"We are the authors, the Democratic Party, of Clean Air, of Clean Water, of the superfund",Support,1988
1988_cab701cdea1aab7fe1bebea577f0ac16,1988_bdf5f925d430edd217798a217b558deb,T23,T21,"every environmental organization that I know, every major one, has now endorsed the Dukakis-Bentsen ticket","We are the authors, the Democratic Party, of Clean Air, of Clean Water, of the superfund",Support,1988
1988_dda244c33c254fd426d9f250f5e34514,1988_bdf5f925d430edd217798a217b558deb,T24,T21,"I am one who has just received the environmental award in Texas for the work I've done to clean up the bays, to clean up the water, off the coast of Texas","We are the authors, the Democratic Party, of Clean Air, of Clean Water, of the superfund",Support,1988
1988_bdf5f925d430edd217798a217b558deb,1988_e5b0f0068ec2f8f4034e7bddb5dad370,T21,T25,"We are the authors, the Democratic Party, of Clean Air, of Clean Water, of the superfund",I think we know well who's going to help clean up this environment,Support,1988
1988_5c1e4532e932bf9b1e3ff2e03e010bea,1988_e5b0f0068ec2f8f4034e7bddb5dad370,T26,T25,"The record is there, the history is there",I think we know well who's going to help clean up this environment,Support,1988
1988_e5b0f0068ec2f8f4034e7bddb5dad370,1988_3919f573c3c2afffc6987f7c0b58fdfc,T25,T27,I think we know well who's going to help clean up this environment,Dukakis and Bentsen will be committed to that,Support,1988
1988_3919f573c3c2afffc6987f7c0b58fdfc,1988_1f9c002e4d437a62087469b1c58f7d42,T27,T18,Dukakis and Bentsen will be committed to that,Who has the environmental record? Who has the environmental interest? George Bush and I do,Attack,1988
1988_72e09d4f32c1f29695e29b99f59a209b,1988_b2b0481d0d5a1a02170952607d31c7cc,T64,T58,At that point they tried a $40-billion end run to cut Social Security,the record is clear,Support,1988
1988_59ca284bc5a6ce73d5ab4e85f6bd8d39,1988_5be76904f527b4837d6e14a45831df82,T63,T57,"when you talk about Social Security, the people that are going to protect it are the Democrats that brought forth that program",I think it's very important that we not see these kinds of end runs by this administration,Support,1988
1988_737ea90fd7bfa88025130a883ecb8b5e,1988_5be76904f527b4837d6e14a45831df82,T60,T57,He doesn't get to vote very often in the Senate,I think it's very important that we not see these kinds of end runs by this administration,Support,1988
1988_f8f8ae4ff8a5733d68b89493cb6a1507,1988_5be76904f527b4837d6e14a45831df82,T61,T57,he made a special trip to come back and vote against a cost-of-living increase,I think it's very important that we not see these kinds of end runs by this administration,Support,1988
1988_1855e3fb36f53b3a73d8a3c8bad3b771,1988_5be76904f527b4837d6e14a45831df82,T59,T57,we saw Vice President Bush fly back from the west coast to break a tie in the United States Senate,I think it's very important that we not see these kinds of end runs by this administration,Support,1988
1988_b2b0481d0d5a1a02170952607d31c7cc,1988_59ca284bc5a6ce73d5ab4e85f6bd8d39,T58,T63,the record is clear,"when you talk about Social Security, the people that are going to protect it are the Democrats that brought forth that program",Support,1988
1988_19338626095b3bb6733506679096bb74,1988_4340b80ed9f09f19ac7c9e80dae5d0c3,T55,T56,When they talk about the fact that they are going to continue to cut this budget,I know too well what their rack record is,Support,1988
1988_4340b80ed9f09f19ac7c9e80dae5d0c3,1988_59ca284bc5a6ce73d5ab4e85f6bd8d39,T56,T63,I know too well what their rack record is,"when you talk about Social Security, the people that are going to protect it are the Democrats that brought forth that program",Support,1988
1988_1eecce15a9802ea36b653347b91c7809,1988_596d35dc0e0162b8fc5e3d08a4cf073d,T68,T66,"Senator Bentsen, you know that I did not vote to cut Social Security benefits eight times","Social Security is an issue where Senator Quayle voted eight times to cut the benefits on Social Security, where this administration came in and tried to cut the benefits, the minimum benefits, $122 a month for widows, for retirees, tried to cut the benefits for 62-year-old retirees by 40 percent, tried to do an end run on Social Security when they first came in after promising not to cut it - to cut it by some 20 billion, and while we were working together to reform the Social Security system and to be certain that that money was going to be there for people when they retired",Attack,1988
1988_87557268f4ac6dad5df511efc3547c96,1988_1eecce15a9802ea36b653347b91c7809,T67,T68,What I have voted for and what Senator Bentsen has voted for is to delay the cost-of-living adjustments,"Senator Bentsen, you know that I did not vote to cut Social Security benefits eight times",Support,1988
1988_bfcb1ba3cae82a2aa48e2121d3c686b8,1988_a0f36f114fc3b4253ee7836bf07823f9,T72,T69,The governor of Massachusetts at a governors' conference supported a resolution to delay the cost-of-living adjustment,"John, you are right: they use this for political advantage",Support,1988
1988_b24228b275a929a9768bb1167481e6d1,1988_a0f36f114fc3b4253ee7836bf07823f9,T71,T69,Senator Bentsen two times in the United States Senate voted to delay the cost-of-living adjustments,"John, you are right: they use this for political advantage",Support,1988
1988_4d2926a30a429585efadf9f1d6a97161,1988_a0f36f114fc3b4253ee7836bf07823f9,T73,T69,What they try to do time and time again is to scare the old people of this country,"John, you are right: they use this for political advantage",Support,1988
1988_9f710c09d798c5542f96507c164d778c,1988_f506371043cd6fb796cbc2e3171a8a89,T1,T75,In 1983 Republicans and Democrats dropped their political swords and in a bipartisan effort saved the Social Security system,Republicans and Democrats banded together,Support,1988
1988_f506371043cd6fb796cbc2e3171a8a89,1988_e64e2525a7aa7e8578d2ffc021077499,T75,T76,Republicans and Democrats banded together,"we know that this program is not a Republican program, it's not a Democrat program - it's a program for older Americans",Support,1988
1988_e8aadedc51e443955a01679c89cef58e,1988_7388ecd9108961056d9c83c49b84d873,T20,T19,he is going to have to work with the Congress seriously,The fact of the matter is that the next president of the United States is going to have to go to the White House seriously,Support,1988
1988_6f31c08c56f68235b615e973f42b9446,1988_e8aadedc51e443955a01679c89cef58e,T21,T20,he can't turn to the Congress and blame them for the fact that we don't have a balanced budget and that we have billions and billions of dollars in red ink,he is going to have to work with the Congress seriously,Support,1988
1988_139d4648f6b1a8e084a6d0c83d0b7daf,1988_286659082b6a7509ee011fb943340f2a,T10,T12,I think the presidency of the United States is a very serious office,I also think it's important to be somebody who is willing to make those tough choices,Support,1988
1988_be6779e5f74060429e40579137659429,1988_286659082b6a7509ee011fb943340f2a,T9,T12,I'm also a serious guy,I also think it's important to be somebody who is willing to make those tough choices,Support,1988
1988_78a0a001325eac50e3df0176a02bc869,1988_286659082b6a7509ee011fb943340f2a,T11,T12,I think we have to address these issues in a very serious way,I also think it's important to be somebody who is willing to make those tough choices,Support,1988
1988_a4c77c0d95c1fa01f009239bf0c255ff,1988_d41e34e33b9c462b9a3f9f64ad53998c,T15,T16,"you supported legislation this year that's involved tax increases not once, but twice",that pledge isn't realistic,Support,1988
1988_a24fe188f8f93b01c1bf446da1cbab28,1988_d41e34e33b9c462b9a3f9f64ad53998c,T14,T16,"I repeat, within days after you made that pledge, you broke it; you said, well, maybe as a last resort we'll do it",that pledge isn't realistic,Support,1988
1988_a24fe188f8f93b01c1bf446da1cbab28,1988_8304da2d2b756ca28564649718cd1164,T14,T13,"I repeat, within days after you made that pledge, you broke it; you said, well, maybe as a last resort we'll do it",we have just heard two or three times from the vice president: he's not going to raise taxes,Attack,1988
1988_83057eb4a5a00f6a13828dc53a65795b,1988_d41e34e33b9c462b9a3f9f64ad53998c,T17,T16,I think the vice president knows it,that pledge isn't realistic,Support,1988
1988_3efdebd8741ef658c9a469b4731b53b3,1988_d41e34e33b9c462b9a3f9f64ad53998c,T18,T16,I think the people of this country know it,that pledge isn't realistic,Support,1988
1988_2b202d8b5b4e70353232235482631371,1988_7388ecd9108961056d9c83c49b84d873,T22,T19,I am going to be a president who is serious,The fact of the matter is that the next president of the United States is going to have to go to the White House seriously,Support,1988
1988_e44adfbd7878642928876ed7edef31b3,1988_98b6015709d9ac2389cb3a197fb28027,T24,T23,"more than that, to do the kind of job that I'm elected to do, will do it with as much good humor as I can, but at the same time will do it in a way which will achieve the goals we want for ourselves and our people","I think we know what they are: a good strong future, a future in which there is opportunity for all of our citizens",Support,1988
1988_b8d56f26a9d038ae7e7f7756ea085143,1988_35fe65ca8a3339338bacc19f2a66c632,T30,T29,you'd know exactly how to begin,"it's a question in foreign affairs in experience, knowing world leaders, knowing how to build on a superb record of this administration in arms control",Support,1988
1988_536d741962f9f3afde429d88db6794ec,1988_b8d56f26a9d038ae7e7f7756ea085143,T31,T30,You have to learn from experience that making unilateral cuts in defense system is not the way that you enhance peace,you'd know exactly how to begin,Support,1988
